gorev,kategori,model,dil,tekrar,gecti_sayisi,pass_at_1,pass_at_k,pass_at_k_gecerli,gecen_min,gecen_max,toplam,kararli,hata_tipleri,ort_completion_tok
trc_012,mantik,qwen2.5:3b,en,3,3,1.0,1.0,True,6,6,6,True,,48
trc_013,mantik,qwen2.5:3b,tr,3,3,1.0,1.0,True,6,6,6,True,,81
trc_013,mantik,qwen2.5:3b,en,3,3,1.0,1.0,True,6,6,6,True,,81
trc_014,ozyineleme,qwen2.5:3b,tr,3,3,1.0,1.0,True,6,6,6,True,,50
trc_014,ozyineleme,qwen2.5:3b,en,3,3,1.0,1.0,True,6,6,6,True,,52
trc_015,ozyineleme,qwen2.5:3b,tr,3,3,1.0,1.0,True,6,6,6,True,,77
trc_015,ozyineleme,qwen2.5:3b,en,3,3,1.0,1.0,True,6,6,6,True,,75
trc_016,ozyineleme,qwen2.5:3b,tr,3,3,1.0,1.0,True,6,6,6,True,,58
trc_016,ozyineleme,qwen2.5:3b,en,3,3,1.0,1.0,True,6,6,6,True,,70
trc_017,ozyineleme,qwen2.5:3b,tr,3,3,1.0,1.0,True,6,6,6,True,,69
trc_017,ozyineleme,qwen2.5:3b,en,3,3,1.0,1.0,True,6,6,6,True,,47
trc_018,sayma,qwen2.5:3b,tr,3,3,1.0,1.0,True,6,6,6,True,,28
trc_018,sayma,qwen2.5:3b,en,3,3,1.0,1.0,True,6,6,6,True,,45
trc_019,sayma,qwen2.5:3b,tr,3,0,0.0,0.0,True,0,0,6,True,,137
trc_019,sayma,qwen2.5:3b,en,3,3,1.0,1.0,True,6,6,6,True,,118
trc_020,sayma,qwen2.5:3b,tr,3,3,1.0,1.0,True,6,6,6,True,,110
trc_020,sayma,qwen2.5:3b,en,3,3,1.0,1.0,True,6,6,6,True,,111
trc_021,diziler,qwen2.5:3b,tr,3,0,0.0,0.0,True,0,2,6,False,syntax,82
trc_021,diziler,qwen2.5:3b,en,3,0,0.0,0.0,True,4,5,6,False,,121
trc_022,diziler,qwen2.5:3b,tr,3,0,0.0,0.0,True,4,4,6,True,,115
trc_022,diziler,qwen2.5:3b,en,3,0,0.0,0.0,True,1,2,6,False,,88
trc_023,ozyineleme,qwen2.5:3b,tr,3,2,0.6667,1.0,True,1,6,6,False,,63
trc_023,ozyineleme,qwen2.5:3b,en,3,0,0.0,0.0,True,3,3,6,True,,120
trc_024,mantik,qwen2.5:3b,tr,3,3,1.0,1.0,True,6,6,6,True,,82
trc_024,mantik,qwen2.5:3b,en,3,3,1.0,1.0,True,6,6,6,True,,83
trc_025,string,qwen2.5:3b,tr,3,3,1.0,1.0,True,6,6,6,True,,44
trc_025,string,qwen2.5:3b,en,3,3,1.0,1.0,True,6,6,6,True,,31
trc_026,string,qwen2.5:3b,tr,3,3,1.0,1.0,True,6,6,6,True,,45
trc_026,string,qwen2.5:3b,en,3,3,1.0,1.0,True,6,6,6,True,,43
trc_027,string,qwen2.5:3b,tr,3,3,1.0,1.0,True,6,6,6,True,,45
trc_027,string,qwen2.5:3b,en,3,3,1.0,1.0,True,6,6,6,True,,43
trc_028,diziler,qwen2.5:3b,tr,3,0,0.0,0.0,True,0,2,6,False,,56
trc_028,diziler,qwen2.5:3b,en,3,0,0.0,0.0,True,0,3,6,False,,104
trc_029,string,qwen2.5:3b,tr,3,3,1.0,1.0,True,6,6,6,True,,70
trc_029,string,qwen2.5:3b,en,3,3,1.0,1.0,True,6,6,6,True,,48
trc_030,mantik,qwen2.5:3b,tr,3,1,0.3333,1.0,True,3,6,6,False,,148
trc_030,mantik,qwen2.5:3b,en,3,3,1.0,1.0,True,6,6,6,True,,80
trc_031,ozyineleme,qwen2.5:3b,tr,3,3,1.0,1.0,True,6,6,6,True,,78
trc_031,ozyineleme,qwen2.5:3b,en,3,3,1.0,1.0,True,6,6,6,True,,45
trc_032,matematik,qwen2.5:3b,tr,3,3,1.0,1.0,True,6,6,6,True,,48
trc_032,matematik,qwen2.5:3b,en,3,3,1.0,1.0,True,6,6,6,True,,59
trc_033,diziler,qwen2.5:3b,tr,3,2,0.6667,1.0,True,4,6,6,False,,69
trc_033,diziler,qwen2.5:3b,en,3,3,1.0,1.0,True,6,6,6,True,,60
trc_034,string,qwen2.5:3b,tr,3,3,1.0,1.0,True,6,6,6,True,,31
trc_034,string,qwen2.5:3b,en,3,3,1.0,1.0,True,6,6,6,True,,29
trc_035,matematik,qwen2.5:3b,tr,3,3,1.0,1.0,True,6,6,6,True,,33
trc_035,matematik,qwen2.5:3b,en,3,3,1.0,1.0,True,6,6,6,True,,32
trc_036,diziler,qwen2.5:3b,tr,3,3,1.0,1.0,True,6,6,6,True,,29
trc_036,diziler,qwen2.5:3b,en,3,3,1.0,1.0,True,6,6,6,True,,29
trc_037,string,qwen2.5:3b,tr,3,3,1.0,1.0,True,6,6,6,True,,58
trc_037,string,qwen2.5:3b,en,3,0,0.0,0.0,True,4,5,6,False,,41
trc_038,matematik,qwen2.5:3b,tr,3,3,1.0,1.0,True,6,6,6,True,,44
trc_038,matematik,qwen2.5:3b,en,3,3,1.0,1.0,True,6,6,6,True,,47
trc_039,mantik,qwen2.5:3b,tr,3,3,1.0,1.0,True,6,6,6,True,,48
trc_039,mantik,qwen2.5:3b,en,3,2,0.6667,1.0,True,2,6,6,False,,59
trc_040,mantik,qwen2.5:3b,tr,3,3,1.0,1.0,True,6,6,6,True,,48
trc_040,mantik,qwen2.5:3b,en,3,3,1.0,1.0,True,6,6,6,True,,50
trc_041,mantik,qwen2.5:3b,tr,3,0,0.0,0.0,True,0,0,6,True,,92
trc_041,mantik,qwen2.5:3b,en,3,3,1.0,1.0,True,6,6,6,True,,74
trc_042,ozyineleme,qwen2.5:3b,tr,3,1,0.3333,1.0,True,0,6,6,False,eksik_fonksiyon,70
trc_042,ozyineleme,qwen2.5:3b,en,3,3,1.0,1.0,True,6,6,6,True,,80
trc_043,ozyineleme,qwen2.5:3b,tr,3,3,1.0,1.0,True,6,6,6,True,,78
trc_043,ozyineleme,qwen2.5:3b,en,3,3,1.0,1.0,True,6,6,6,True,,74
trc_044,ozyineleme,qwen2.5:3b,tr,3,0,0.0,0.0,True,2,2,6,True,,59
trc_044,ozyineleme,qwen2.5:3b,en,3,0,0.0,0.0,True,2,2,6,True,,70
trc_045,sayma,qwen2.5:3b,tr,3,3,1.0,1.0,True,6,6,6,True,,41
trc_045,sayma,qwen2.5:3b,en,3,3,1.0,1.0,True,6,6,6,True,,52
trc_046,sayma,qwen2.5:3b,tr,3,0,0.0,0.0,True,3,3,6,True,,121
trc_046,sayma,qwen2.5:3b,en,3,0,0.0,0.0,True,1,4,6,False,,144
trc_047,sayma,qwen2.5:3b,tr,3,3,1.0,1.0,True,6,6,6,True,,110
trc_047,sayma,qwen2.5:3b,en,3,3,1.0,1.0,True,6,6,6,True,,110
trc_048,matematik,qwen2.5:3b,tr,3,0,0.0,0.0,True,4,4,6,True,,43
trc_048,matematik,qwen2.5:3b,en,3,3,1.0,1.0,True,6,6,6,True,,96
trc_049,diziler,qwen2.5:3b,tr,3,1,0.3333,1.0,True,3,6,6,False,,79
trc_049,diziler,qwen2.5:3b,en,3,3,1.0,1.0,True,6,6,6,True,,78
trc_050,matematik,qwen2.5:3b,tr,3,3,1.0,1.0,True,6,6,6,True,,36
trc_050,matematik,qwen2.5:3b,en,3,3,1.0,1.0,True,6,6,6,True,,36
trc_051,diziler,qwen2.5:3b,tr,3,3,1.0,1.0,True,6,6,6,True,,34
trc_051,diziler,qwen2.5:3b,en,3,3,1.0,1.0,True,6,6,6,True,,34
trc_052,string,qwen2.5:3b,tr,3,3,1.0,1.0,True,6,6,6,True,,60
trc_052,string,qwen2.5:3b,en,3,3,1.0,1.0,True,6,6,6,True,,60
trc_053,matematik,qwen2.5:3b,tr,3,3,1.0,1.0,True,6,6,6,True,,57
trc_053,matematik,qwen2.5:3b,en,3,3,1.0,1.0,True,6,6,6,True,,66
trc_054,mantik,qwen2.5:3b,tr,3,0,0.0,0.0,True,0,2,6,False,,81
trc_054,mantik,qwen2.5:3b,en,3,3,1.0,1.0,True,6,6,6,True,,78
trc_055,mantik,qwen2.5:3b,tr,3,0,0.0,0.0,True,0,4,6,False,,57
trc_055,mantik,qwen2.5:3b,en,3,3,1.0,1.0,True,6,6,6,True,,82
trc_056,mantik,qwen2.5:3b,tr,3,3,1.0,1.0,True,6,6,6,True,,93
trc_056,mantik,qwen2.5:3b,en,3,3,1.0,1.0,True,6,6,6,True,,84
trc_057,ozyineleme,qwen2.5:3b,tr,3,3,1.0,1.0,True,6,6,6,True,,75
trc_057,ozyineleme,qwen2.5:3b,en,3,3,1.0,1.0,True,6,6,6,True,,93
trc_058,ozyineleme,qwen2.5:3b,tr,3,3,1.0,1.0,True,6,6,6,True,,84
trc_058,ozyineleme,qwen2.5:3b,en,3,3,1.0,1.0,True,6,6,6,True,,79
trc_059,ozyineleme,qwen2.5:3b,tr,3,0,0.0,0.0,True,0,2,6,False,,65
trc_059,ozyineleme,qwen2.5:3b,en,3,2,0.6667,1.0,True,4,6,6,False,,95
trc_060,sayma,qwen2.5:3b,tr,3,3,1.0,1.0,True,6,6,6,True,,30
trc_060,sayma,qwen2.5:3b,en,3,1,0.3333,1.0,True,3,6,6,False,,54
trc_061,sayma,qwen2.5:3b,tr,3,2,0.6667,1.0,True,5,6,6,False,,123
trc_061,sayma,qwen2.5:3b,en,3,1,0.3333,1.0,True,3,6,6,False,,165
trc_062,sayma,qwen2.5:3b,tr,3,1,0.3333,1.0,True,4,6,6,False,,142
trc_062,sayma,qwen2.5:3b,en,3,3,1.0,1.0,True,6,6,6,True,,132
trc_001,diziler,qwen2.5-coder:1.5b,tr,3,0,0.0,0.0,True,5,5,6,True,,268
trc_001,diziler,qwen2.5-coder:1.5b,en,3,0,0.0,0.0,True,2,2,6,True,,44
trc_002,string,qwen2.5-coder:1.5b,tr,3,3,1.0,1.0,True,6,6,6,True,,130
trc_002,string,qwen2.5-coder:1.5b,en,3,3,1.0,1.0,True,6,6,6,True,,29
trc_003,matematik,qwen2.5-coder:1.5b,tr,3,3,1.0,1.0,True,6,6,6,True,,181
trc_003,matematik,qwen2.5-coder:1.5b,en,3,3,1.0,1.0,True,6,6,6,True,,63
trc_004,diziler,qwen2.5-coder:1.5b,tr,3,0,0.0,0.0,True,0,4,6,False,syntax,438
trc_004,diziler,qwen2.5-coder:1.5b,en,3,3,1.0,1.0,True,6,6,6,True,,68
trc_005,string,qwen2.5-coder:1.5b,tr,3,2,0.6667,1.0,True,5,6,6,False,,308
trc_005,string,qwen2.5-coder:1.5b,en,3,3,1.0,1.0,True,6,6,6,True,,32
trc_006,matematik,qwen2.5-coder:1.5b,tr,3,3,1.0,1.0,True,6,6,6,True,,86
trc_006,matematik,qwen2.5-coder:1.5b,en,3,3,1.0,1.0,True,6,6,6,True,,32
trc_007,diziler,qwen2.5-coder:1.5b,tr,3,3,1.0,1.0,True,6,6,6,True,,182
trc_007,diziler,qwen2.5-coder:1.5b,en,3,2,0.6667,1.0,True,0,6,6,False,syntax,23
trc_008,string,qwen2.5-coder:1.5b,tr,3,0,0.0,0.0,True,5,5,6,True,,188
trc_008,string,qwen2.5-coder:1.5b,en,3,0,0.0,0.0,True,5,5,6,True,,48
trc_009,matematik,qwen2.5-coder:1.5b,tr,3,3,1.0,1.0,True,6,6,6,True,,128
trc_009,matematik,qwen2.5-coder:1.5b,en,3,2,0.6667,1.0,True,0,6,6,False,syntax,55
trc_010,mantik,qwen2.5-coder:1.5b,tr,3,3,1.0,1.0,True,6,6,6,True,,262
trc_010,mantik,qwen2.5-coder:1.5b,en,3,3,1.0,1.0,True,6,6,6,True,,82
trc_011,mantik,qwen2.5-coder:1.5b,tr,3,3,1.0,1.0,True,6,6,6,True,,241
trc_011,mantik,qwen2.5-coder:1.5b,en,3,3,1.0,1.0,True,6,6,6,True,,43
trc_012,mantik,qwen2.5-coder:1.5b,tr,3,3,1.0,1.0,True,6,6,6,True,,174
trc_012,mantik,qwen2.5-coder:1.5b,en,3,3,1.0,1.0,True,6,6,6,True,,52
trc_013,mantik,qwen2.5-coder:1.5b,tr,3,3,1.0,1.0,True,6,6,6,True,,256
trc_013,mantik,qwen2.5-coder:1.5b,en,3,3,1.0,1.0,True,6,6,6,True,,75
trc_014,ozyineleme,qwen2.5-coder:1.5b,tr,3,3,1.0,1.0,True,6,6,6,True,,119
trc_014,ozyineleme,qwen2.5-coder:1.5b,en,3,3,1.0,1.0,True,6,6,6,True,,44
trc_015,ozyineleme,qwen2.5-coder:1.5b,tr,3,3,1.0,1.0,True,6,6,6,True,,283
trc_015,ozyineleme,qwen2.5-coder:1.5b,en,3,3,1.0,1.0,True,6,6,6,True,,80
trc_016,ozyineleme,qwen2.5-coder:1.5b,tr,3,1,0.3333,1.0,True,2,6,6,False,,245
trc_016,ozyineleme,qwen2.5-coder:1.5b,en,3,2,0.6667,1.0,True,2,6,6,False,,67
trc_017,ozyineleme,qwen2.5-coder:1.5b,tr,3,3,1.0,1.0,True,6,6,6,True,,225
trc_017,ozyineleme,qwen2.5-coder:1.5b,en,3,3,1.0,1.0,True,6,6,6,True,,44
trc_018,sayma,qwen2.5-coder:1.5b,tr,3,3,1.0,1.0,True,6,6,6,True,,128
trc_018,sayma,qwen2.5-coder:1.5b,en,3,3,1.0,1.0,True,6,6,6,True,,32
trc_019,sayma,qwen2.5-coder:1.5b,tr,3,0,0.0,0.0,True,0,1,6,False,,178
trc_019,sayma,qwen2.5-coder:1.5b,en,3,0,0.0,0.0,True,3,4,6,False,,117
trc_020,sayma,qwen2.5-coder:1.5b,tr,3,3,1.0,1.0,True,6,6,6,True,,295
trc_020,sayma,qwen2.5-coder:1.5b,en,3,3,1.0,1.0,True,6,6,6,True,,114
trc_021,diziler,qwen2.5-coder:1.5b,tr,3,0,0.0,0.0,True,2,5,6,False,,223
trc_021,diziler,qwen2.5-coder:1.5b,en,3,0,0.0,0.0,True,2,2,6,True,,58
trc_022,diziler,qwen2.5-coder:1.5b,tr,3,0,0.0,0.0,True,3,5,6,False,,286
trc_022,diziler,qwen2.5-coder:1.5b,en,3,0,0.0,0.0,True,4,5,6,False,,100
trc_023,ozyineleme,qwen2.5-coder:1.5b,tr,3,0,0.0,0.0,True,1,3,6,False,,142
trc_023,ozyineleme,qwen2.5-coder:1.5b,en,3,3,1.0,1.0,True,6,6,6,True,,55
trc_024,mantik,qwen2.5-coder:1.5b,tr,3,2,0.6667,1.0,True,3,6,6,False,,266
trc_024,mantik,qwen2.5-coder:1.5b,en,3,3,1.0,1.0,True,6,6,6,True,,81
trc_025,string,qwen2.5-coder:1.5b,tr,3,2,0.6667,1.0,True,4,6,6,False,,196
trc_025,string,qwen2.5-coder:1.5b,en,3,3,1.0,1.0,True,6,6,6,True,,31
trc_026,string,qwen2.5-coder:1.5b,tr,3,2,0.6667,1.0,True,3,6,6,False,,423
trc_026,string,qwen2.5-coder:1.5b,en,3,3,1.0,1.0,True,6,6,6,True,,45
trc_027,string,qwen2.5-coder:1.5b,tr,3,2,0.6667,1.0,True,3,6,6,False,,306
trc_027,string,qwen2.5-coder:1.5b,en,3,3,1.0,1.0,True,6,6,6,True,,45
trc_028,diziler,qwen2.5-coder:1.5b,tr,3,0,0.0,0.0,True,5,5,6,True,,194
trc_028,diziler,qwen2.5-coder:1.5b,en,3,0,0.0,0.0,True,2,4,6,False,,41
trc_029,string,qwen2.5-coder:1.5b,tr,3,3,1.0,1.0,True,6,6,6,True,,209
trc_029,string,qwen2.5-coder:1.5b,en,3,3,1.0,1.0,True,6,6,6,True,,29
trc_030,mantik,qwen2.5-coder:1.5b,tr,3,3,1.0,1.0,True,6,6,6,True,,318
trc_030,mantik,qwen2.5-coder:1.5b,en,3,3,1.0,1.0,True,6,6,6,True,,82
trc_031,ozyineleme,qwen2.5-coder:1.5b,tr,3,3,1.0,1.0,True,6,6,6,True,,86
trc_031,ozyineleme,qwen2.5-coder:1.5b,en,3,3,1.0,1.0,True,6,6,6,True,,33
trc_032,matematik,qwen2.5-coder:1.5b,tr,3,3,1.0,1.0,True,6,6,6,True,,162
trc_032,matematik,qwen2.5-coder:1.5b,en,3,3,1.0,1.0,True,6,6,6,True,,64
trc_033,diziler,qwen2.5-coder:1.5b,tr,3,1,0.3333,1.0,True,3,6,6,False,,260
trc_033,diziler,qwen2.5-coder:1.5b,en,3,2,0.6667,1.0,True,0,6,6,False,runtime_import,64
trc_034,string,qwen2.5-coder:1.5b,tr,3,2,0.6667,1.0,True,5,6,6,False,,261
trc_034,string,qwen2.5-coder:1.5b,en,3,3,1.0,1.0,True,6,6,6,True,,32
trc_035,matematik,qwen2.5-coder:1.5b,tr,3,3,1.0,1.0,True,6,6,6,True,,51
trc_035,matematik,qwen2.5-coder:1.5b,en,3,3,1.0,1.0,True,6,6,6,True,,32
trc_036,diziler,qwen2.5-coder:1.5b,tr,3,3,1.0,1.0,True,6,6,6,True,,225
trc_036,diziler,qwen2.5-coder:1.5b,en,3,2,0.6667,1.0,True,0,6,6,False,syntax,23
trc_037,string,qwen2.5-coder:1.5b,tr,3,0,0.0,0.0,True,5,5,6,True,,193
trc_037,string,qwen2.5-coder:1.5b,en,3,0,0.0,0.0,True,4,5,6,False,,41
trc_038,matematik,qwen2.5-coder:1.5b,tr,3,3,1.0,1.0,True,6,6,6,True,,154
trc_038,matematik,qwen2.5-coder:1.5b,en,3,2,0.6667,1.0,True,0,6,6,False,syntax,52
trc_039,mantik,qwen2.5-coder:1.5b,tr,3,3,1.0,1.0,True,6,6,6,True,,202
trc_039,mantik,qwen2.5-coder:1.5b,en,3,3,1.0,1.0,True,6,6,6,True,,44
trc_040,mantik,qwen2.5-coder:1.5b,tr,3,3,1.0,1.0,True,6,6,6,True,,225
trc_040,mantik,qwen2.5-coder:1.5b,en,3,2,0.6667,1.0,True,0,6,6,False,syntax,42
trc_041,mantik,qwen2.5-coder:1.5b,tr,3,0,0.0,0.0,True,0,0,6,True,,180
trc_041,mantik,qwen2.5-coder:1.5b,en,3,3,1.0,1.0,True,6,6,6,True,,81
trc_042,ozyineleme,qwen2.5-coder:1.5b,tr,3,1,0.3333,1.0,True,1,6,6,False,,175
trc_042,ozyineleme,qwen2.5-coder:1.5b,en,3,3,1.0,1.0,True,6,6,6,True,,58
trc_043,ozyineleme,qwen2.5-coder:1.5b,tr,3,3,1.0,1.0,True,6,6,6,True,,220
trc_043,ozyineleme,qwen2.5-coder:1.5b,en,3,3,1.0,1.0,True,6,6,6,True,,75
trc_044,ozyineleme,qwen2.5-coder:1.5b,tr,3,3,1.0,1.0,True,6,6,6,True,,146
trc_044,ozyineleme,qwen2.5-coder:1.5b,en,3,1,0.3333,1.0,True,0,6,6,False,,36
trc_045,sayma,qwen2.5-coder:1.5b,tr,3,3,1.0,1.0,True,6,6,6,True,,203
trc_045,sayma,qwen2.5-coder:1.5b,en,3,3,1.0,1.0,True,6,6,6,True,,31
trc_046,sayma,qwen2.5-coder:1.5b,tr,3,0,0.0,0.0,True,0,5,6,False,syntax,136
trc_046,sayma,qwen2.5-coder:1.5b,en,3,3,1.0,1.0,True,6,6,6,True,,80
trc_047,sayma,qwen2.5-coder:1.5b,tr,3,2,0.6667,1.0,True,1,6,6,False,,255
trc_047,sayma,qwen2.5-coder:1.5b,en,3,3,1.0,1.0,True,6,6,6,True,,117
trc_048,matematik,qwen2.5-coder:1.5b,tr,3,3,1.0,1.0,True,6,6,6,True,,163
trc_048,matematik,qwen2.5-coder:1.5b,en,3,3,1.0,1.0,True,6,6,6,True,,75
trc_049,diziler,qwen2.5-coder:1.5b,tr,3,1,0.3333,1.0,True,2,6,6,False,,262
trc_049,diziler,qwen2.5-coder:1.5b,en,3,1,0.3333,1.0,True,0,6,6,False,runtime_import,73
trc_050,matematik,qwen2.5-coder:1.5b,tr,3,3,1.0,1.0,True,6,6,6,True,,60
trc_050,matematik,qwen2.5-coder:1.5b,en,3,3,1.0,1.0,True,6,6,6,True,,36
trc_051,diziler,qwen2.5-coder:1.5b,tr,3,3,1.0,1.0,True,6,6,6,True,,173
trc_051,diziler,qwen2.5-coder:1.5b,en,3,3,1.0,1.0,True,6,6,6,True,,36
trc_052,string,qwen2.5-coder:1.5b,tr,3,0,0.0,0.0,True,5,5,6,True,,196
trc_052,string,qwen2.5-coder:1.5b,en,3,0,0.0,0.0,True,5,5,6,True,,43
trc_053,matematik,qwen2.5-coder:1.5b,tr,3,3,1.0,1.0,True,6,6,6,True,,172
trc_053,matematik,qwen2.5-coder:1.5b,en,3,2,0.6667,1.0,True,0,6,6,False,syntax,51
trc_054,mantik,qwen2.5-coder:1.5b,tr,3,3,1.0,1.0,True,6,6,6,True,,259
trc_054,mantik,qwen2.5-coder:1.5b,en,3,3,1.0,1.0,True,6,6,6,True,,78
trc_055,mantik,qwen2.5-coder:1.5b,tr,3,0,0.0,0.0,True,4,4,6,True,,191
trc_055,mantik,qwen2.5-coder:1.5b,en,3,3,1.0,1.0,True,6,6,6,True,,94
trc_056,mantik,qwen2.5-coder:1.5b,tr,3,3,1.0,1.0,True,6,6,6,True,,222
trc_056,mantik,qwen2.5-coder:1.5b,en,3,3,1.0,1.0,True,6,6,6,True,,93
trc_057,ozyineleme,qwen2.5-coder:1.5b,tr,3,1,0.3333,1.0,True,3,6,6,False,,199
trc_057,ozyineleme,qwen2.5-coder:1.5b,en,3,3,1.0,1.0,True,6,6,6,True,,90
trc_058,ozyineleme,qwen2.5-coder:1.5b,tr,3,3,1.0,1.0,True,6,6,6,True,,260
trc_058,ozyineleme,qwen2.5-coder:1.5b,en,3,3,1.0,1.0,True,6,6,6,True,,82
trc_059,ozyineleme,qwen2.5-coder:1.5b,tr,3,0,0.0,0.0,True,0,2,6,False,,162
trc_059,ozyineleme,qwen2.5-coder:1.5b,en,3,1,0.3333,1.0,True,0,6,6,False,,54
trc_060,sayma,qwen2.5-coder:1.5b,tr,3,3,1.0,1.0,True,6,6,6,True,,286
trc_060,sayma,qwen2.5-coder:1.5b,en,3,3,1.0,1.0,True,6,6,6,True,,33
trc_061,sayma,qwen2.5-coder:1.5b,tr,3,0,0.0,0.0,True,5,5,6,True,,220
trc_061,sayma,qwen2.5-coder:1.5b,en,3,2,0.6667,1.0,True,4,6,6,False,,98
trc_062,sayma,qwen2.5-coder:1.5b,tr,3,3,1.0,1.0,True,6,6,6,True,,287
trc_062,sayma,qwen2.5-coder:1.5b,en,3,3,1.0,1.0,True,6,6,6,True,,134
trc_001,diziler,qwen2.5-coder:3b,tr,3,1,0.3333,1.0,True,2,6,6,False,,131
trc_001,diziler,qwen2.5-coder:3b,en,3,0,0.0,0.0,True,0,2,6,False,,48
trc_002,string,qwen2.5-coder:3b,tr,3,3,1.0,1.0,True,6,6,6,True,,71
trc_002,string,qwen2.5-coder:3b,en,3,3,1.0,1.0,True,6,6,6,True,,32
trc_003,matematik,qwen2.5-coder:3b,tr,3,2,0.6667,1.0,True,2,6,6,False,,104
trc_003,matematik,qwen2.5-coder:3b,en,3,3,1.0,1.0,True,6,6,6,True,,63
trc_004,diziler,qwen2.5-coder:3b,tr,3,2,0.6667,1.0,True,2,6,6,False,,88
trc_004,diziler,qwen2.5-coder:3b,en,3,3,1.0,1.0,True,6,6,6,True,,83
trc_005,string,qwen2.5-coder:3b,tr,3,3,1.0,1.0,True,6,6,6,True,,34
trc_005,string,qwen2.5-coder:3b,en,3,3,1.0,1.0,True,6,6,6,True,,32
trc_006,matematik,qwen2.5-coder:3b,tr,3,3,1.0,1.0,True,6,6,6,True,,33
trc_006,matematik,qwen2.5-coder:3b,en,3,3,1.0,1.0,True,6,6,6,True,,35
trc_007,diziler,qwen2.5-coder:3b,tr,3,3,1.0,1.0,True,6,6,6,True,,65
trc_007,diziler,qwen2.5-coder:3b,en,3,3,1.0,1.0,True,6,6,6,True,,34
trc_008,string,qwen2.5-coder:3b,tr,3,2,0.6667,1.0,True,5,6,6,False,,113
trc_008,string,qwen2.5-coder:3b,en,3,2,0.6667,1.0,True,5,6,6,False,,60
trc_009,matematik,qwen2.5-coder:3b,tr,3,3,1.0,1.0,True,6,6,6,True,,87
trc_009,matematik,qwen2.5-coder:3b,en,3,3,1.0,1.0,True,6,6,6,True,,50
trc_010,mantik,qwen2.5-coder:3b,tr,3,3,1.0,1.0,True,6,6,6,True,,137
trc_010,mantik,qwen2.5-coder:3b,en,3,3,1.0,1.0,True,6,6,6,True,,93
trc_011,mantik,qwen2.5-coder:3b,tr,3,3,1.0,1.0,True,6,6,6,True,,68
trc_011,mantik,qwen2.5-coder:3b,en,3,3,1.0,1.0,True,6,6,6,True,,56
trc_012,mantik,qwen2.5-coder:3b,tr,3,3,1.0,1.0,True,6,6,6,True,,74
trc_012,mantik,qwen2.5-coder:3b,en,3,3,1.0,1.0,True,6,6,6,True,,52
trc_013,mantik,qwen2.5-coder:3b,tr,3,3,1.0,1.0,True,6,6,6,True,,77
trc_013,mantik,qwen2.5-coder:3b,en,3,3,1.0,1.0,True,6,6,6,True,,84
trc_014,ozyineleme,qwen2.5-coder:3b,tr,3,3,1.0,1.0,True,6,6,6,True,,99
trc_014,ozyineleme,qwen2.5-coder:3b,en,3,3,1.0,1.0,True,6,6,6,True,,60
trc_015,ozyineleme,qwen2.5-coder:3b,tr,3,3,1.0,1.0,True,6,6,6,True,,85
trc_015,ozyineleme,qwen2.5-coder:3b,en,3,3,1.0,1.0,True,6,6,6,True,,77
trc_016,ozyineleme,qwen2.5-coder:3b,tr,3,3,1.0,1.0,True,6,6,6,True,,107
trc_016,ozyineleme,qwen2.5-coder:3b,en,3,3,1.0,1.0,True,6,6,6,True,,75
trc_017,ozyineleme,qwen2.5-coder:3b,tr,3,3,1.0,1.0,True,6,6,6,True,,142
trc_017,ozyineleme,qwen2.5-coder:3b,en,3,3,1.0,1.0,True,6,6,6,True,,40
trc_018,sayma,qwen2.5-coder:3b,tr,3,3,1.0,1.0,True,6,6,6,True,,31
trc_018,sayma,qwen2.5-coder:3b,en,3,3,1.0,1.0,True,6,6,6,True,,54
trc_019,sayma,qwen2.5-coder:3b,tr,3,0,0.0,0.0,True,4,4,6,True,,221
trc_019,sayma,qwen2.5-coder:3b,en,3,0,0.0,0.0,True,4,4,6,True,,84
trc_020,sayma,qwen2.5-coder:3b,tr,3,3,1.0,1.0,True,6,6,6,True,,118
trc_020,sayma,qwen2.5-coder:3b,en,3,3,1.0,1.0,True,6,6,6,True,,118
trc_021,diziler,qwen2.5-coder:3b,tr,3,0,0.0,0.0,True,2,2,6,True,,435
trc_021,diziler,qwen2.5-coder:3b,en,3,0,0.0,0.0,True,2,2,6,True,,61
trc_022,diziler,qwen2.5-coder:3b,tr,3,0,0.0,0.0,True,4,5,6,False,,102
trc_022,diziler,qwen2.5-coder:3b,en,3,0,0.0,0.0,True,5,5,6,True,,94
trc_023,ozyineleme,qwen2.5-coder:3b,tr,3,2,0.6667,1.0,True,2,6,6,False,,424
trc_023,ozyineleme,qwen2.5-coder:3b,en,3,3,1.0,1.0,True,6,6,6,True,,39
trc_024,mantik,qwen2.5-coder:3b,tr,3,3,1.0,1.0,True,6,6,6,True,,83
trc_024,mantik,qwen2.5-coder:3b,en,3,3,1.0,1.0,True,6,6,6,True,,82
trc_025,string,qwen2.5-coder:3b,tr,3,3,1.0,1.0,True,6,6,6,True,,75
trc_025,string,qwen2.5-coder:3b,en,3,3,1.0,1.0,True,6,6,6,True,,34
trc_026,string,qwen2.5-coder:3b,tr,3,3,1.0,1.0,True,6,6,6,True,,86
trc_026,string,qwen2.5-coder:3b,en,3,3,1.0,1.0,True,6,6,6,True,,46
trc_027,string,qwen2.5-coder:3b,tr,3,3,1.0,1.0,True,6,6,6,True,,146
